Date,SPY,^VIX
2016-06-08,180.42733764648438,14.079999923706055
2016-06-09,180.18096923828125,14.640000343322754
2016-06-10,178.47329711914062,17.030000686645508
2016-06-13,177.09690856933594,20.969999313354492
2016-06-14,176.7486114501953,20.5
2016-06-15,176.502197265625,20.139999389648438
2016-06-16,177.0289306640625,19.3700008392334
2016-06-17,176.36968994140625,19.40999984741211
2016-06-20,177.50546264648438,18.3700008392334
2016-06-21,178.0093231201172,18.479999542236328
2016-06-22,177.71897888183594,21.170000076293945
2016-06-23,180.03335571289062,17.25
2016-06-24,173.5684814453125,25.760000228881836
2016-06-27,170.45993041992188,23.850000381469727
2016-06-28,173.5343780517578,18.75
2016-06-29,176.4891815185547,16.639999389648438
2016-06-30,178.8975830078125,15.630000114440918
2016-07-01,179.27325439453125,14.770000457763672
2016-07-05,177.98374938964844,15.579999923706055
2016-07-06,179.05126953125,14.960000038146973
2016-07-07,178.94024658203125,14.760000228881836
2016-07-08,181.60470581054688,13.199999809265137
2016-07-11,182.2452392578125,13.539999961853027
2016-07-12,183.56890869140625,13.550000190734863
2016-07-13,183.54331970214844,13.039999961853027
2016-07-14,184.56814575195312,12.819999694824219
2016-07-15,184.32046508789062,12.670000076293945
2016-07-18,184.81581115722656,12.4399995803833
2016-07-19,184.6279296875,11.970000267028809
2016-07-20,185.39654541015625,11.770000457763672
2016-07-21,184.6962127685547,12.739999771118164
2016-07-22,185.52467346191406,12.020000457763672
2016-07-25,185.020751953125,12.869999885559082
2016-07-26,185.10614013671875,13.050000190734863
2016-07-27,184.90975952148438,12.829999923706055
2016-07-28,185.12330627441406,12.720000267028809
2016-07-29,185.4221954345703,11.869999885559082
2016-08-01,185.26841735839844,12.4399995803833
2016-08-02,184.0813446044922,13.369999885559082
2016-08-03,184.61936950683594,12.859999656677246
2016-08-04,184.81581115722656,12.420000076293945
2016-08-05,186.32736206054688,11.390000343322754
2016-08-08,186.21636962890625,11.5
2016-08-09,186.32736206054688,11.65999984741211
2016-08-10,185.86618041992188,12.050000190734863
2016-08-11,186.72879028320312,11.680000305175781
2016-08-12,186.5665283203125,11.550000190734863
2016-08-15,187.1045684814453,11.8100004196167
2016-08-16,186.13951110839844,12.640000343322754
2016-08-17,186.48963928222656,12.1899995803833
2016-08-18,186.9081268310547,11.430000305175781
2016-08-19,186.63485717773438,11.34000015258789
2016-08-22,186.6262969970703,12.270000457763672
2016-08-23,187.00205993652344,12.380000114440918
2016-08-24,186.04562377929688,13.449999809265137
2016-08-25,185.91746520996094,13.630000114440918
2016-08-26,185.56732177734375,13.649999618530273
2016-08-29,186.4811248779297,12.9399995803833
2016-08-30,186.1736602783203,13.119999885559082
2016-08-31,185.6442413330078,13.420000076293945
2016-09-01,185.65267944335938,13.479999542236328
2016-09-02,186.48963928222656,11.979999542236328
2016-09-06,187.05335998535156,12.020000457763672
2016-09-07,187.0362091064453,11.9399995803833
2016-09-08,186.60922241210938,12.510000228881836
2016-09-09,182.14276123046875,17.5
2016-09-12,184.75601196289062,15.15999984741211
2016-09-13,182.1000213623047,17.850000381469727
2016-09-14,182.03172302246094,18.139999389648438
2016-09-15,183.85076904296875,16.299999237060547
2016-09-16,183.14004516601562,15.369999885559082
2016-09-19,183.17445373535156,15.529999732971191
2016-09-20,183.18299865722656,15.920000076293945
2016-09-21,185.24298095703125,13.300000190734863
2016-09-22,186.41024780273438,12.020000457763672
2016-09-23,185.38890075683594,12.289999961853027
2016-09-26,183.88682556152344,14.5
2016-09-27,185.0283966064453,13.100000381469727
2016-09-28,185.9468231201172,12.390000343322754
2016-09-29,184.2644500732422,14.020000457763672
2016-09-30,185.6549530029297,13.289999961853027
2016-10-03,185.20864868164062,13.569999694824219
2016-10-04,184.2644500732422,13.630000114440918
2016-10-05,185.07989501953125,12.989999771118164
2016-10-06,185.20864868164062,12.84000015258789
2016-10-07,184.57345581054688,13.479999542236328
2016-10-10,185.53480529785156,13.380000114440918
2016-10-11,183.1915740966797,15.359999656677246
2016-10-12,183.43190002441406,15.90999984741211
2016-10-13,182.8310546875,16.690000534057617
2016-10-14,182.925537109375,16.1200008392334
2016-10-17,182.2903594970703,16.209999084472656
2016-10-18,183.43190002441406,15.279999732971191
2016-10-19,183.92112731933594,14.40999984741211
2016-10-20,183.57781982421875,13.75
2016-10-21,183.66366577148438,13.34000015258789
2016-10-24,184.44471740722656,13.020000457763672
2016-10-25,183.8267364501953,13.460000038146973
2016-10-26,183.45765686035156,14.239999771118164
2016-10-27,182.96844482421875,15.359999656677246
2016-10-28,182.42762756347656,16.190000534057617
2016-10-31,182.4362335205078,17.059999465942383
2016-11-01,181.11448669433594,18.559999465942383
2016-11-02,180.02435302734375,19.31999969482422
2016-11-03,179.20042419433594,22.079999923706055
2016-11-04,179.00296020507812,22.510000228881836
2016-11-07,182.9512481689453,18.709999084472656
2016-11-08,183.77523803710938,18.739999771118164
2016-11-09,185.72361755371094,14.380000114440918
2016-11-10,186.18707275390625,14.739999771118164
2016-11-11,185.7580108642578,14.170000076293945
2016-11-14,185.90390014648438,14.479999542236328
2016-11-15,187.3544464111328,13.369999885559082
2016-11-16,187.00247192382812,13.720000267028809
2016-11-17,187.9638671875,13.350000381469727
2016-11-18,187.5432891845703,12.850000381469727
2016-11-21,188.95948791503906,12.420000076293945
2016-11-22,189.3285675048828,12.40999984741211
2016-11-23,189.43162536621094,12.430000305175781
2016-11-25,190.1354217529297,12.34000015258789
2016-11-28,189.2427520751953,13.149999618530273
2016-11-29,189.61180114746094,12.899999618530273
2016-11-30,189.15689086914062,13.329999923706055
2016-12-01,188.46170043945312,14.069999694824219
2016-12-02,188.5560760498047,14.119999885559082
2016-12-05,189.68907165527344,12.140000343322754
2016-12-06,190.2898712158203,11.789999961853027
2016-12-07,192.77902221679688,12.220000267028809
2016-12-08,193.25108337402344,12.640000343322754
2016-12-09,194.41844177246094,11.75
2016-12-12,194.1952667236328,12.640000343322754
2016-12-13,195.4913330078125,12.720000267028809
2016-12-14,193.877685546875,13.1899995803833
2016-12-15,194.67591857910156,12.789999961853027
2016-12-16,194.295166015625,12.199999809265137
2016-12-19,194.71827697753906,11.710000038146973
2016-12-20,195.4693603515625,11.449999809265137
2016-12-21,194.92543029785156,11.270000457763672
2016-12-22,194.5887451171875,11.430000305175781
2016-12-23,194.87368774414062,11.4399995803833
2016-12-27,195.35716247558594,11.989999771118164
2016-12-28,193.7425994873047,12.949999809265137
2016-12-29,193.6994171142578,13.369999885559082
2016-12-30,192.991455078125,14.039999961853027
2017-01-03,194.4678192138672,12.850000381469727
2017-01-04,195.62484741210938,11.850000381469727
2017-01-05,195.4693603515625,11.670000076293945
2017-01-06,196.168701171875,11.319999694824219
2017-01-09,195.52120971679688,11.5600004196167
2017-01-10,195.52120971679688,11.489999771118164
2017-01-11,196.0737762451172,11.260000228881836
2017-01-12,195.58160400390625,11.539999961853027
2017-01-13,196.0305938720703,11.229999542236328
2017-01-17,195.33987426757812,11.869999885559082
2017-01-18,195.77157592773438,12.479999542236328
2017-01-19,195.04632568359375,12.779999732971191
2017-01-20,195.762939453125,11.539999961853027
2017-01-23,195.25355529785156,11.770000457763672
2017-01-24,196.50547790527344,11.069999694824219
2017-01-25,198.20631408691406,10.8100004196167
2017-01-26,197.9990997314453,10.630000114440918
2017-01-27,197.6882781982422,10.579999923706055
2017-01-30,196.46224975585938,11.880000114440918
2017-01-31,196.44503784179688,11.989999771118164
2017-02-01,196.52272033691406,11.8100004196167
2017-02-02,196.65219116210938,11.930000305175781
2017-02-03,198.00775146484375,10.970000267028809
2017-02-06,197.65371704101562,11.369999885559082
2017-02-07,197.66238403320312,11.289999961853027
2017-02-08,197.92140197753906,11.449999809265137
2017-02-09,199.0955810546875,10.880000114440918
2017-02-10,199.88128662109375,10.850000381469727
2017-02-13,200.96913146972656,11.069999694824219
2017-02-14,201.77206420898438,10.739999771118164
2017-02-15,202.82537841796875,11.970000267028809
2017-02-16,202.6527557373047,11.760000228881836
2017-02-17,202.97213745117188,11.489999771118164
2017-02-21,204.18092346191406,11.569999694824219
2017-02-22,203.9995880126953,11.739999771118164
2017-02-23,204.13772583007812,11.710000038146973
2017-02-24,204.39674377441406,11.470000267028809
2017-02-27,204.7161865234375,12.09000015258789
2017-02-28,204.16363525390625,12.920000076293945
2017-03-01,207.02137756347656,12.539999961853027
2017-03-02,205.7177276611328,11.8100004196167
2017-03-03,205.84716796875,10.960000038146973
2017-03-06,205.23423767089844,11.239999771118164
2017-03-07,204.62120056152344,11.449999809265137
2017-03-08,204.24134826660156,11.859999656677246
2017-03-09,204.50033569335938,12.300000190734863
2017-03-10,205.21693420410156,11.65999984741211
2017-03-13,205.3206024169922,11.350000381469727
2017-03-14,204.53485107421875,12.300000190734863
2017-03-15,206.3048095703125,11.630000114440918
2017-03-16,205.8990020751953,11.210000038146973
2017-03-17,205.53741455078125,11.279999732971191
2017-03-20,205.3119354248047,11.34000015258789
2017-03-21,202.67584228515625,12.470000267028809
2017-03-22,203.15277099609375,12.8100004196167
2017-03-23,202.93597412109375,13.119999885559082
2017-03-24,202.78860473632812,12.960000038146973
2017-03-27,202.58047485351562,12.5
2017-03-28,204.05467224121094,11.529999732971191
2017-03-29,204.24539184570312,11.420000076293945
2017-03-30,204.89572143554688,11.539999961853027
2017-03-31,204.4188690185547,12.369999885559082
2017-04-03,204.0633087158203,12.380000114440918
2017-04-04,204.1933135986328,11.789999961853027
2017-04-05,203.5863800048828,12.890000343322754
2017-04-06,204.1586151123047,12.390000343322754
2017-04-07,203.9505615234375,12.869999885559082
2017-04-10,204.0719757080078,14.050000190734863
2017-04-11,203.8291473388672,15.069999694824219
2017-04-12,202.93597412109375,15.770000457763672
2017-04-13,201.61793518066406,15.960000038146973
2017-04-17,203.4042510986328,14.65999984741211
2017-04-18,202.7972869873047,14.420000076293945
2017-04-19,202.4243927001953,14.930000305175781
2017-04-20,204.0719757080078,14.149999618530273
2017-04-21,203.42161560058594,14.630000114440918
2017-04-24,205.65882873535156,10.84000015258789
2017-04-25,206.85548400878906,10.760000228881836
2017-04-26,206.72540283203125,10.850000381469727
2017-04-27,206.89881896972656,10.359999656677246
2017-04-28,206.44790649414062,10.819999694824219
2017-05-01,206.96815490722656,10.109999656677246
2017-05-02,207.0462646484375,10.59000015258789
2017-05-03,206.79473876953125,10.680000305175781
2017-05-04,207.0375518798828,10.460000038146973
2017-05-05,207.8527069091797,10.569999694824219
2017-05-08,207.81800842285156,9.770000457763672
2017-05-09,207.6272430419922,9.960000038146973
2017-05-10,208.0000457763672,10.210000038146973
2017-05-11,207.5751953125,10.600000381469727
2017-05-12,207.2283477783203,10.399999618530273
2017-05-15,208.37295532226562,10.420000076293945
2017-05-16,208.18218994140625,10.649999618530273
2017-05-17,204.48818969726562,15.59000015258789
2017-05-18,205.3119354248047,14.65999984741211
2017-05-19,206.64735412597656,12.039999961853027
2017-05-22,207.69659423828125,10.930000305175781
2017-05-23,208.15621948242188,10.720000267028809
2017-05-24,208.64175415039062,10.020000457763672
2017-05-25,209.63897705078125,9.989999771118164
2017-05-26,209.59561157226562,9.8100004196167
2017-05-30,209.41351318359375,10.380000114440918
2017-05-31,209.3614959716797,10.40999984741211
2017-06-01,211.0263671875,9.890000343322754
2017-06-02,211.72877502441406,9.75
2017-06-05,211.57269287109375,10.069999694824219
2017-06-06,210.89634704589844,10.449999809265137
2017-06-07,211.2865447998047,10.390000343322754
2017-06-08,211.3905487060547,10.15999984741211
2017-06-09,211.06971740722656,10.699999809265137
2017-06-12,211.0263671875,11.460000038146973
2017-06-13,212.0582733154297,10.420000076293945
2017-06-14,211.7894287109375,10.640000343322754
2017-06-15,211.38194274902344,10.899999618530273
2017-06-16,211.42813110351562,10.380000114440918
2017-06-19,213.18824768066406,10.369999885559082
2017-06-20,211.75050354003906,10.859999656677246
2017-06-21,211.6981964111328,10.75
2017-06-22,211.60238647460938,10.479999542236328
2017-06-23,211.8551025390625,10.020000457763672
2017-06-26,211.99447631835938,9.899999618530273
2017-06-27,210.28660583496094,11.0600004196167
2017-06-28,212.1687774658203,10.029999732971191
2017-06-29,210.3040771484375,11.4399995803833
2017-06-30,210.6961669921875,11.180000305175781
2017-07-03,211.0534210205078,11.220000267028809
2017-07-05,211.5414276123047,11.069999694824219
2017-07-06,209.60694885253906,12.539999961853027
2017-07-07,210.96632385253906,11.1899995803833
2017-07-10,211.19281005859375,11.109999656677246
2017-07-11,211.03599548339844,10.890000343322754
2017-07-12,212.62188720703125,10.300000190734863
2017-07-13,212.97914123535156,9.899999618530273
2017-07-14,213.9724578857422,9.510000228881836
2017-07-17,213.94631958007812,9.819999694824219
2017-07-18,214.0596466064453,9.890000343322754
2017-07-19,215.21853637695312,9.789999961853027
2017-07-20,215.3143768310547,9.579999923706055
2017-07-21,215.12265014648438,9.359999656677246
2017-07-24,215.07040405273438,9.430000305175781
2017-07-25,215.59324645996094,9.430000305175781
2017-07-26,215.60195922851562,9.600000381469727
2017-07-27,215.4015350341797,10.109999656677246
2017-07-28,215.14883422851562,10.289999961853027
2017-07-31,215.02687072753906,10.260000228881836
2017-08-01,215.50604248046875,10.09000015258789
2017-08-02,215.61068725585938,10.279999732971191
2017-08-03,215.19244384765625,10.4399995803833
2017-08-04,215.58448791503906,10.029999732971191
2017-08-07,215.98533630371094,9.930000305175781
2017-08-08,215.45379638671875,10.960000038146973
2017-08-09,215.44512939453125,11.109999656677246
2017-08-10,212.40403747558594,16.040000915527344
2017-08-11,212.7176971435547,15.510000228881836
2017-08-14,214.82638549804688,12.329999923706055
2017-08-15,214.80027770996094,12.039999961853027
2017-08-16,215.17501831054688,11.739999771118164
2017-08-17,211.82020568847656,15.550000190734863
2017-08-18,211.4890899658203,14.260000228881836
2017-08-21,211.6546630859375,13.1899995803833
2017-08-22,213.867919921875,11.350000381469727
2017-08-23,213.10107421875,12.25
2017-08-24,212.60446166992188,12.229999542236328
2017-08-25,213.10107421875,11.279999732971191
2017-08-28,213.10989379882812,11.319999694824219
2017-08-29,213.35386657714844,11.699999809265137
2017-08-30,214.36459350585938,11.220000267028809
2017-08-31,215.6542510986328,10.59000015258789
2017-09-01,215.9591827392578,10.130000114440918
2017-09-05,214.4081573486328,12.229999542236328
2017-09-06,215.14012145996094,11.630000114440918
2017-09-07,215.1139678955078,11.550000190734863
2017-09-08,214.86122131347656,12.119999885559082
2017-09-11,217.1529998779297,10.729999542236328
2017-09-12,217.88491821289062,10.579999923706055
2017-09-13,217.98953247070312,10.5
2017-09-14,217.91969299316406,10.4399995803833
2017-09-15,218.21310424804688,10.170000076293945
2017-09-18,218.6772918701172,10.149999618530273
2017-09-19,218.8961944580078,10.180000305175781
2017-09-20,218.9749755859375,9.779999732971191
2017-09-21,218.38829040527344,9.670000076293945
2017-09-22,218.4320526123047,9.59000015258789
2017-09-25,217.9854278564453,10.210000038146973
2017-09-26,218.11685180664062,10.170000076293945
2017-09-27,218.9662322998047,9.869999885559082
2017-09-28,219.22891235351562,9.550000190734863
2017-09-29,219.99951171875,9.510000228881836
2017-10-02,220.95404052734375,9.449999809265137
2017-10-03,221.42684936523438,9.510000228881836
2017-10-04,221.6896514892578,9.630000114440918
2017-10-05,223.0030975341797,9.1899995803833
2017-10-06,222.7491912841797,9.649999618530273
2017-10-09,222.3814239501953,10.329999923706055
2017-10-10,222.96817016601562,10.079999923706055
2017-10-11,223.31842041015625,9.850000381469727
2017-10-12,222.98562622070312,9.90999984741211
2017-10-13,223.25711059570312,9.609999656677246
2017-10-16,223.5548553466797,9.90999984741211
2017-10-17,223.7124481201172,10.3100004196167
2017-10-18,223.93141174316406,10.069999694824219
2017-10-19,223.99266052246094,10.050000190734863
2017-10-20,225.1486053466797,9.970000267028809
2017-10-23,224.27293395996094,11.069999694824219
2017-10-24,224.66696166992188,11.15999984741211
2017-10-25,223.5548553466797,11.229999542236328
2017-10-26,223.84385681152344,11.300000190734863
2017-10-27,225.67398071289062,9.800000190734863
2017-10-30,224.83338928222656,10.5
2017-10-31,225.18360900878906,10.180000305175781
2017-11-01,225.4813690185547,10.199999809265137
2017-11-02,225.56895446777344,9.930000305175781
2017-11-03,226.322021484375,9.140000343322754
2017-11-06,226.6723175048828,9.399999618530273
2017-11-07,226.51466369628906,9.890000343322754
2017-11-08,226.8999481201172,9.779999732971191
2017-11-09,226.0768280029297,10.5
2017-11-10,226.00677490234375,11.289999961853027
2017-11-13,226.21693420410156,11.5
2017-11-14,225.69149780273438,11.59000015258789
2017-11-15,224.56192016601562,13.130000114440918
2017-11-16,226.47085571289062,11.760000228881836
2017-11-17,225.80535888671875,11.430000305175781
2017-11-20,226.190673828125,10.649999618530273
2017-11-21,227.67056274414062,9.729999542236328
2017-11-22,227.46917724609375,9.880000114440918
2017-11-24,227.99453735351562,9.670000076293945
2017-11-27,227.88079833984375,9.869999885559082
2017-11-28,230.1925811767578,10.029999732971191
2017-11-29,230.05250549316406,10.699999809265137
2017-11-30,232.06654357910156,11.279999732971191
2017-12-01,231.5849609375,11.430000305175781
2017-12-04,231.3047637939453,11.680000305175781
2017-12-05,230.47280883789062,11.329999923706055
2017-12-06,230.5165252685547,11.020000457763672
2017-12-07,231.243408203125,10.15999984741211
2017-12-08,232.50439453125,9.579999923706055
2017-12-11,233.2049560546875,9.34000015258789
2017-12-12,233.6165313720703,9.920000076293945
2017-12-13,233.59031677246094,10.180000305175781
2017-12-14,232.6357879638672,10.489999771118164
2017-12-15,234.5730438232422,9.420000076293945
2017-12-18,236.060546875,9.529999732971191
2017-12-19,235.1538848876953,10.029999732971191
2017-12-20,235.03057861328125,9.720000267028809
2017-12-21,235.5147247314453,9.619999885559082
2017-12-22,235.4531707763672,9.899999618530273
2017-12-26,235.1715087890625,10.25
2017-12-27,235.28599548339844,10.470000267028809
2017-12-28,235.77000427246094,10.180000305175781
2017-12-29,234.88108825683594,11.039999961853027
2018-01-02,236.56222534179688,9.770000457763672
2018-01-03,238.0584716796875,9.149999618530273
2018-01-04,239.0618438720703,9.220000267028809
2018-01-05,240.65501403808594,9.220000267028809
2018-01-08,241.09512329101562,9.520000457763672
2018-01-09,241.64073181152344,10.079999923706055
2018-01-10,241.2710723876953,9.819999694824219
2018-01-11,243.03138732910156,9.880000114440918
2018-01-12,244.6157684326172,10.15999984741211
2018-01-16,243.779541015625,11.65999984741211
2018-01-17,246.10316467285156,11.90999984741211
2018-01-18,245.6895294189453,12.220000267028809
2018-01-19,246.80734252929688,11.270000457763672
2018-01-22,248.8140869140625,11.029999732971191
2018-01-23,249.34217834472656,11.100000381469727
2018-01-24,249.245361328125,11.470000267028809
2018-01-25,249.35098266601562,11.579999923706055
2018-01-26,252.2379150390625,11.079999923706055
2018-01-29,250.56558227539062,13.84000015258789
2018-01-30,247.99554443359375,14.789999961853027
2018-01-31,248.11871337890625,13.539999961853027
2018-02-01,247.8370819091797,13.470000267028809
2018-02-02,242.44163513183594,17.309999465942383
2018-02-05,232.3022003173828,37.31999969482422
2018-02-06,236.87904357910156,29.979999542236328
2018-02-07,235.59400939941406,27.729999542236328
2018-02-08,226.75711059570312,33.459999084472656
2018-02-09,230.16339111328125,29.059999465942383
2018-02-12,233.543212890625,25.610000610351562
2018-02-13,234.1240997314453,24.969999313354492
2018-02-14,237.2838592529297,19.260000228881836
2018-02-15,240.31167602539062,19.1299991607666
2018-02-16,240.38209533691406,19.459999084472656
2018-02-20,238.87698364257812,20.600000381469727
2018-02-21,237.68875122070312,20.020000457763672
2018-02-22,237.99684143066406,18.719999313354492
2018-02-23,241.79039001464844,16.489999771118164
2018-02-26,244.5980987548828,15.800000190734863
2018-02-27,241.5439453125,18.59000015258789
2018-02-28,239.09710693359375,19.850000381469727
2018-03-01,235.620361328125,22.469999313354492
2018-03-02,236.8349609375,19.59000015258789
2018-03-05,239.5723114013672,18.729999542236328
2018-03-06,240.17965698242188,18.360000610351562
2018-03-07,240.09170532226562,17.760000228881836
2018-03-08,241.25347900390625,16.540000915527344
2018-03-09,245.45188903808594,14.640000343322754
2018-03-12,245.1437530517578,15.779999732971191
2018-03-13,243.5594940185547,16.350000381469727
2018-03-14,242.3096923828125,17.229999542236328
2018-03-15,242.0456085205078,16.59000015258789
2018-03-16,242.30804443359375,15.800000190734863
2018-03-19,239.0296173095703,19.020000457763672
2018-03-20,239.4360809326172,18.200000762939453
2018-03-21,238.9765625,17.860000610351562
2018-03-22,233.00282287597656,23.34000015258789
2018-03-23,228.03639221191406,24.8700008392334
2018-03-26,234.27536010742188,21.030000686645508
2018-03-27,230.28990173339844,22.5
2018-03-28,229.60946655273438,22.8700008392334
2018-03-29,232.54330444335938,19.969999313354492
2018-04-02,227.52389526367188,23.6200008392334
2018-04-03,230.44004821777344,21.100000381469727
2018-04-04,232.90553283691406,20.059999465942383
2018-04-05,234.74371337890625,18.940000534057617
2018-04-06,229.51220703125,21.489999771118164
2018-04-09,230.6433563232422,21.770000457763672
2018-04-10,234.3106689453125,20.469999313354492
2018-04-11,233.08238220214844,20.239999771118164
2018-04-12,234.9999237060547,18.489999771118164
2018-04-13,234.3106689453125,17.40999984741211
2018-04-16,236.23712158203125,16.559999465942383
2018-04-17,238.76441955566406,15.25
2018-04-18,238.9412841796875,15.600000381469727
2018-04-19,237.61569213867188,15.960000038146973
2018-04-20,235.60086059570312,16.8799991607666
2018-04-23,235.56553649902344,16.34000015258789
2018-04-24,232.39306640625,18.020000457763672
2018-04-25,232.9674530029297,17.84000015258789
2018-04-26,235.33572387695312,16.239999771118164
2018-04-27,235.556640625,15.40999984741211
2018-04-30,233.74508666992188,15.930000305175781
2018-05-01,234.1604461669922,15.489999771118164
2018-05-02,232.58746337890625,15.970000267028809
2018-05-03,232.07493591308594,15.899999618530273
2018-05-04,235.07948303222656,14.770000457763672
2018-05-07,235.87481689453125,14.75
2018-05-08,235.87481689453125,14.710000038146973
2018-05-09,238.1547088623047,13.420000076293945
2018-05-10,240.38165283203125,13.229999542236328
2018-05-11,241.1151123046875,12.649999618530273
2018-05-14,241.22998046875,12.930000305175781
2018-05-15,239.56861877441406,14.630000114440918
2018-05-16,240.5760498046875,13.420000076293945
2018-05-17,240.37274169921875,13.430000305175781
2018-05-18,239.7718963623047,13.420000076293945
2018-05-21,241.57460021972656,13.079999923706055
2018-05-22,240.90296936035156,13.220000267028809
2018-05-23,241.56573486328125,12.579999923706055
2018-05-24,241.0709228515625,12.529999732971191
2018-05-25,240.49647521972656,13.220000267028809
2018-05-29,237.73048400878906,17.020000457763672
2018-05-30,240.90296936035156,14.9399995803833
2018-05-31,239.42721557617188,15.430000305175781
2018-06-01,241.77784729003906,13.460000038146973
2018-06-04,242.92665100097656,12.739999771118164
2018-06-05,243.10336303710938,12.399999618530273
2018-06-06,245.13583374023438,11.640000343322754
2018-06-07,245.10935974121094,12.130000114440918
2018-06-08,245.833984375,12.180000305175781
